Sno 	 time	 AAWT
 900	 1800	 6.052251887770963
 901	 1802	 5.968918592501344
 902	 1804	 6.272167268685432
 903	 1806	 5.764001314162472
 904	 1808	 6.138506558415399
 905	 1810	 6.051030619772925
 906	 1812	 5.922241240427409
 907	 1814	 6.041201628916678
 908	 1816	 5.92689910268553
 909	 1818	 6.2196571733015045
 910	 1820	 6.258100781569241
 911	 1822	 6.2422781930203275
 912	 1824	 6.121720406073198
 913	 1826	 6.1360155564482275
 914	 1828	 6.07815130972275
 915	 1830	 6.216968996138429
 916	 1832	 5.9676456534853735
 917	 1834	 6.244631550773616
 918	 1836	 6.004127876331401
 919	 1838	 6.0408716617218525
 920	 1840	 6.0479204519095004
 921	 1842	 5.874515419516238
 922	 1844	 6.023899724561405
 923	 1846	 6.113123958302531
 924	 1848	 5.95969366420345
 925	 1850	 5.943594163273789
 926	 1852	 6.122636830083057
 927	 1854	 6.197185647958432
 928	 1856	 6.269534359827939
 929	 1858	 6.069167169004958
 930	 1860	 5.993087156385298
 931	 1862	 6.077180714459361
 932	 1864	 6.017854304394039
 933	 1866	 6.288704611217187
 934	 1868	 6.209694434957212
 935	 1870	 6.043705570104934
 936	 1872	 5.949436510391895
 937	 1874	 6.117757419943909
 938	 1876	 6.025591537443886
 939	 1878	 5.9838014420547845
 940	 1880	 6.086226379108077
 941	 1882	 6.17015769957124
 942	 1884	 6.096975884306269
 943	 1886	 6.086157056968862
 944	 1888	 6.174338750926627
 945	 1890	 6.210275031605901
 946	 1892	 6.239607468038342
 947	 1894	 6.078654993435117
 948	 1896	 6.003393715940434
 949	 1898	 5.995049858869171
 950	 1900	 6.169268360555357
 951	 1902	 6.04621730286392
 952	 1904	 6.15659925158608
 953	 1906	 5.884950958632995
 954	 1908	 6.166307825895076
 955	 1910	 6.181795183901635
 956	 1912	 6.1804500320251625
 957	 1914	 6.231838255910192
 958	 1916	 6.050758062622273
 959	 1918	 6.040048798359203
 960	 1920	 6.079286902512376
 961	 1922	 5.9842374606338575
 962	 1924	 6.010406450909889
 963	 1926	 6.195779256878833
 964	 1928	 6.000999235716311
 965	 1930	 6.120589514715129
 966	 1932	 5.920611875928321
 967	 1934	 6.253818759989917
 968	 1936	 6.131984475815683
 969	 1938	 6.225000235386981
 970	 1940	 5.973589816465567
 971	 1942	 6.202686098520671
 972	 1944	 6.2212931623940975
 973	 1946	 6.007969701133759
 974	 1948	 6.118143758009323
 975	 1950	 6.287027787366471
 976	 1952	 5.941039379277681
 977	 1954	 6.040144418842813
 978	 1956	 6.09826352384297
 979	 1958	 6.140882940041916
 980	 1960	 6.161988504912896
 981	 1962	 5.863230970632007
 982	 1964	 6.097279087307951
 983	 1966	 5.93187792916778
 984	 1968	 6.228290717326955
 985	 1970	 5.922693971704947
 986	 1972	 5.816720416120933
 987	 1974	 6.19140296229127
 988	 1976	 6.409172358747807
 989	 1978	 6.194179378782087
 990	 1980	 6.101519648824611
 991	 1982	 6.090574398188816
 992	 1984	 5.971025487218818
 993	 1986	 6.163204894429871
 994	 1988	 6.151381918264224
 995	 1990	 6.194919289869323
 996	 1992	 5.928726962525651
 997	 1994	 6.288718067914228
 998	 1996	 6.141349318248781
 999	 1998	 6.005461238692861
 1000	 2000	 5.998832821018294
